Type,ID,k,K,delta,b,I0,r,PS,P0,maxViral,TimeMax,cumViral
Contact SAT2 Hapto,SAT2,0.1471226,6.369803,2.6269,0.7377908,2.368945,2.17084,0.01086243,0.01018204,5.518226,4.6275,13.87709
Contact SAT2 Hapto,SAT2,0.1653874,5.812174,2.663342,0.7151098,2.317708,2.216139,0.009410193,0.009423707,5.275968,4.55,13.58104
Contact SAT2 Hapto,SAT2,0.1498644,5.694851,2.516582,0.7264777,2.281895,2.142753,0.009038211,0.009803535,5.16663,4.765,14.52922
Contact SAT2 Hapto,SAT2,0.1798417,5.914224,2.475366,0.6826852,2.109734,2.243705,0.01009352,0.01040261,5.392944,4.535,14.33981
Contact SAT2 Hapto,SAT2,0.1661237,4.852207,2.590124,0.8020844,2.262958,2.274328,0.009638386,0.009423982,4.432631,4.475,12.67064
Contact SAT2 Hapto,SAT2,0.182113,5.250633,2.558847,0.8210606,2.332453,2.234066,0.009827731,0.009900809,4.779089,4.445,12.176
Contact SAT2 Hapto,SAT2,0.1609314,5.575136,2.491502,0.7311441,2.271698,2.355686,0.01100065,0.01067334,5.203564,4.395,14.84334
Contact SAT2 Hapto,SAT2,0.150977,6.42573,2.654652,0.7595844,2.62036,2.210654,0.00999072,0.009362871,5.460443,4.59,13.05994
Contact SAT2 Hapto,SAT2,0.1522708,5.138135,2.393918,0.7251698,2.380193,2.290521,0.00980203,0.009605668,4.818316,4.5575,14.42591
Contact SAT2 Hapto,SAT2,0.1722694,5.698383,2.558911,0.72834,2.265732,2.305622,0.009446021,0.009753718,5.069928,4.51,13.48123
Contact SAT2 Hapto,SAT2,0.1369943,5.469281,2.31884,0.7256352,2.507179,2.224119,0.01016989,0.00990846,5.095544,4.615,14.59284
Contact SAT2 Hapto,SAT2,0.1568019,5.137854,2.458813,0.6962309,2.338466,2.447083,0.01044689,0.0105732,4.810746,4.385,16.13298
Contact SAT2 Hapto,SAT2,0.1759612,5.53282,2.431763,0.7533691,2.369898,2.222579,0.009918081,0.01008422,5.123823,4.52,13.87525
Contact SAT2 Hapto,SAT2,0.1674802,5.232598,2.46327,0.7912834,2.327612,2.110581,0.009842622,0.00954823,4.77295,4.6375,12.66835
Contact SAT2 Hapto,SAT2,0.1685163,6.342465,2.609926,0.7002533,2.245664,2.128212,0.009532083,0.009469601,5.607026,4.7075,14.50214
Contact SAT2 Hapto,SAT2,0.1516417,5.039899,2.469609,0.7491503,2.228196,2.18241,0.008068216,0.008827582,4.617587,4.71,13.38884
Contact SAT2 Hapto,SAT2,0.1692939,5.736355,2.64666,0.7445649,2.415637,2.177841,0.0110965,0.01008773,5.230508,4.515,13.58039
Contact SAT2 Hapto,SAT2,0.1671813,5.893316,2.722247,0.8129757,2.226588,2.206174,0.009643869,0.01015637,5.228049,4.4925,12.87303
Contact SAT2 Hapto,SAT2,0.1324232,4.611924,2.482339,0.7926126,2.519363,2.261449,0.008603642,0.009241563,4.33211,4.4925,12.56744
Contact SAT2 Hapto,SAT2,0.1571209,5.866215,2.513073,0.692361,2.210236,2.288787,0.01234617,0.0116994,5.382678,4.57,15.86438
Contact SAT2 Hapto,SAT2,0.1443303,4.891056,2.446736,0.6901148,2.383477,2.450074,0.009490146,0.01000544,4.634891,4.43,14.29283
Contact SAT2 Hapto,SAT2,0.1579646,5.739316,2.426235,0.6807697,2.425344,2.147854,0.01071413,0.009740116,5.308954,4.7025,15.10402
Contact SAT2 Hapto,SAT2,0.115621,5.373446,2.663581,0.6923092,2.717298,2.386932,0.01072522,0.01037509,4.913109,4.3875,13.85392
Contact SAT2 Hapto,SAT2,0.1594523,6.535133,2.703237,0.7292914,2.303946,2.157613,0.01016108,0.0103632,5.716007,4.585,14.57488
Contact SAT2 Hapto,SAT2,0.1450593,5.904445,2.588176,0.6970424,2.468968,2.111593,0.009533904,0.009190033,5.299266,4.8575,15.15941
Contact SAT2 Hapto,SAT2,0.1582792,5.000677,2.518454,0.7211303,2.413234,2.259407,0.008289582,0.009210647,4.643871,4.705,14.59271
Contact SAT2 Hapto,SAT2,0.1509241,5.519421,2.588351,0.7586853,2.331514,2.214836,0.01007768,0.0103539,5.090756,4.4675,13.66504
Contact SAT2 Hapto,SAT2,0.1382104,6.579875,2.829278,0.7926361,2.531522,2.09548,0.01021327,0.009530374,5.545006,4.625,12.7626
Contact SAT2 Hapto,SAT2,0.1630912,6.336337,2.785878,0.7617042,2.5421,2.127325,0.01089344,0.01030022,5.564846,4.62,13.75646
Contact SAT2 Hapto,SAT2,0.1804676,6.649465,2.653408,0.6958476,2.129061,2.178064,0.008878505,0.009862323,5.87026,4.6175,14.58867
Contact SAT2 Hapto,SAT2,0.1381994,5.3357,2.485126,0.663923,2.509548,2.251217,0.009762132,0.009825945,4.958418,4.6925,15.07132
Contact SAT2 Hapto,SAT2,0.1303351,4.886731,2.380383,0.7408669,2.631599,2.281829,0.009682073,0.009869353,4.618724,4.375,13.25052
Contact SAT2 Hapto,SAT2,0.147121,4.880805,2.423022,0.7417944,2.327288,2.292,0.01085911,0.01054995,4.620876,4.5025,13.97293
Contact SAT2 Hapto,SAT2,0.2192035,4.548404,2.3461,0.7287691,1.729484,2.340561,0.008803245,0.009451023,4.3659,4.575,14.56266
Contact SAT2 Hapto,SAT2,0.1619467,5.342479,2.499073,0.6978823,2.298066,2.34596,0.01045136,0.01110455,5.046835,4.44,15.02563
Contact SAT2 Hapto,SAT2,0.1480752,5.854941,2.551478,0.6909548,2.454027,2.165826,0.01177603,0.01125211,5.382999,4.6625,15.14244
Contact SAT2 Hapto,SAT2,0.165386,5.499759,2.652389,0.8247961,2.165837,2.125105,0.008673273,0.009316966,4.879793,4.6675,12.4057
Contact SAT2 Hapto,SAT2,0.15609,6.375536,2.481763,0.6635431,2.384185,2.187651,0.01159105,0.01124754,5.745032,4.58,15.18666
Contact SAT2 Hapto,SAT2,0.1445011,5.747617,2.598087,0.6780939,2.575269,2.315432,0.01029005,0.01058958,5.225115,4.4975,15.49935
Contact SAT2 Hapto,SAT2,0.1593614,5.513602,2.433835,0.69182,2.328576,2.258288,0.009991826,0.0100597,5.16685,4.5625,14.78593
Contact SAT2 Hapto,SAT2,0.1403993,4.800061,2.128387,0.7253216,2.343552,2.286138,0.008728573,0.009698414,4.497428,4.57,13.61368
Contact SAT2 Hapto,SAT2,0.1813484,7.413453,2.672505,0.6638047,2.160532,2.140412,0.009729493,0.009710108,6.413416,4.6775,15.40225
Contact SAT2 Hapto,SAT2,0.1476554,5.832294,2.618812,0.6810361,2.480164,2.267605,0.01005641,0.0107019,5.206129,4.56,14.82916
Contact SAT2 Hapto,SAT2,0.1467403,5.216786,2.506794,0.6933917,2.432347,2.268583,0.0101957,0.01062044,4.886276,4.5825,14.69985
Contact SAT2 Hapto,SAT2,0.1796573,6.193009,2.581075,0.7802132,2.325848,2.144642,0.01009382,0.009628291,5.386124,4.6,13.25973
Contact SAT2 Hapto,SAT2,0.1353525,6.992451,2.737026,0.7020473,2.729258,2.115778,0.01116704,0.0103808,6.04558,4.615,14.39734
Contact SAT2 Hapto,SAT2,0.1774497,4.624505,2.376559,0.7751753,2.157515,2.292246,0.008526244,0.009035603,4.323092,4.54,12.81812
Contact SAT2 Hapto,SAT2,0.1732611,5.405029,2.432632,0.7737843,2.218769,2.123506,0.009365426,0.009179647,4.971074,4.685,13.10947
Contact SAT2 Hapto,SAT2,0.163364,4.800473,2.312045,0.7734265,2.37552,2.260786,0.008857992,0.008716518,4.453393,4.56,12.56414
Contact SAT2 Hapto,SAT2,0.1749168,6.961752,2.67835,0.6439857,2.29024,2.195208,0.01078895,0.01061242,6.13198,4.5875,15.28021
Contact SAT2 Hapto,SAT2,0.1465709,4.871019,2.15728,0.7867987,2.598942,2.173997,0.008095735,0.008995261,4.513403,4.635,12.79791
Contact SAT2 Hapto,SAT2,0.1594384,6.956795,2.767827,0.6978207,2.357499,2.106746,0.01049473,0.01053469,5.892659,4.6475,13.94635
Contact SAT2 Hapto,SAT2,0.1812805,6.040317,2.552048,0.7107159,2.186316,2.225824,0.0103285,0.01021863,5.266901,4.635,13.97891
Contact SAT2 Hapto,SAT2,0.151677,6.050168,2.611937,0.7470125,2.390819,2.126563,0.01022933,0.01000794,5.30154,4.645,13.08199
Contact SAT2 Hapto,SAT2,0.164741,5.643393,2.587495,0.753774,2.20184,2.187947,0.009865287,0.01005549,5.013862,4.5825,13.23541
Contact SAT2 Hapto,SAT2,0.1210935,5.481951,2.538521,0.8033379,2.7585,2.138846,0.009278181,0.009380566,4.873165,4.66,12.78266
Contact SAT2 Hapto,SAT2,0.1743884,5.825959,2.730636,0.7691958,2.229708,2.208265,0.00991194,0.009421119,5.276601,4.54,13.45493
Contact SAT2 Hapto,SAT2,0.1657597,6.075589,2.552178,0.7354273,2.398545,2.147783,0.009835645,0.009749351,5.355674,4.7275,15.61577
Contact SAT2 Hapto,SAT2,0.1062346,5.545807,2.572356,0.6796167,2.694747,2.216437,0.008368491,0.008973445,5.088573,4.685,14.36394
Contact SAT2 Hapto,SAT2,0.1261404,5.929419,2.550843,0.6938657,2.6971,2.28727,0.009390663,0.01043407,5.353238,4.47,15.09831
Contact SAT2 Hapto,SAT2,0.1691026,5.272978,2.596888,0.7067434,2.297292,2.327748,0.009150883,0.01016765,4.846652,4.51,13.95558
Contact SAT2 Hapto,SAT2,0.1375503,6.415666,2.609468,0.6261818,2.564178,2.228893,0.01045241,0.0101855,5.657507,4.6025,16.30825
Contact SAT2 Hapto,SAT2,0.1388914,4.609184,2.332598,0.7207527,2.473315,2.258129,0.01027397,0.01076131,4.341338,4.5575,13.55792
Contact SAT2 Hapto,SAT2,0.1468511,6.141486,2.699392,0.7409366,2.644165,2.178769,0.01014692,0.009679629,5.29757,4.63,13.29177
Contact SAT2 Hapto,SAT2,0.1371825,4.998088,2.484059,0.744012,2.78542,2.276412,0.0106475,0.01033105,4.652799,4.4525,13.85869
Contact SAT2 Hapto,SAT2,0.1418643,5.598361,2.539954,0.711732,2.563833,2.191835,0.008514295,0.009460328,5.145853,4.5425,13.72538
Contact SAT2 Hapto,SAT2,0.16397,5.293596,2.558493,0.7204916,2.334802,2.305152,0.009849463,0.01009956,4.963728,4.4725,14.21602
Contact SAT2 Hapto,SAT2,0.146364,5.603222,2.575209,0.7157215,2.328128,2.200714,0.01056861,0.01000082,5.142656,4.58,13.75697
Contact SAT2 Hapto,SAT2,0.1512993,6.035987,2.594539,0.7318818,2.401104,2.19099,0.009900468,0.009000426,5.359931,4.645,13.59095
Contact SAT2 Hapto,SAT2,0.1779935,6.21377,2.599253,0.7065382,2.210241,2.143804,0.009680909,0.009791208,5.628091,4.585,14.13802
Contact SAT2 Hapto,SAT2,0.1650258,5.110617,2.422963,0.7109407,2.241304,2.275714,0.00906577,0.009277735,4.807156,4.6125,15.92269
Contact SAT2 Hapto,SAT2,0.1407971,6.267671,2.508111,0.7141895,2.670569,2.22579,0.009939402,0.01016097,5.642182,4.58,14.82701
Contact SAT2 Hapto,SAT2,0.1456714,5.572834,2.591233,0.6980142,2.455693,2.364334,0.009094987,0.009696252,5.127659,4.485,14.91983
Contact SAT2 Hapto,SAT2,0.1623779,6.233881,2.434959,0.6758048,2.469198,2.19066,0.009461016,0.009779564,5.544362,4.6475,14.91773
Contact SAT2 Hapto,SAT2,0.1647613,5.736036,2.491552,0.723829,2.324161,2.247157,0.01097126,0.01119938,5.253901,4.58,14.62481
Contact SAT2 Hapto,SAT2,0.1827631,5.404879,2.528607,0.7865195,2.189571,2.30458,0.010149,0.01071963,4.919022,4.41,13.57868
Contact SAT2 Hapto,SAT2,0.1749975,5.838822,2.535236,0.749742,2.124421,2.188376,0.01086714,0.01011509,5.306526,4.6575,14.09698
Contact SAT2 Hapto,SAT2,0.1841765,4.631686,2.433596,0.7830417,2.08243,2.265708,0.009111058,0.00977886,4.395493,4.485,13.22383
Contact SAT2 Hapto,SAT2,0.1469946,5.214261,2.275354,0.6094265,2.41335,2.354159,0.01016388,0.0112932,4.958619,4.5525,16.13976
Contact SAT2 Hapto,SAT2,0.1310467,5.614381,2.395024,0.6970239,2.549323,2.152959,0.009167592,0.009366096,5.146006,4.8225,15.23387
Contact SAT2 Hapto,SAT2,0.1635774,5.181343,2.328978,0.7010756,2.327338,2.254016,0.009495569,0.009493923,4.887779,4.735,15.14546
Contact SAT2 Hapto,SAT2,0.1616939,5.992127,2.582113,0.727082,2.298816,2.222626,0.00952515,0.009255704,5.314496,4.58,14.19572
Contact SAT2 Hapto,SAT2,0.1554726,5.393135,2.520328,0.6807823,2.438868,2.400595,0.009362692,0.009889938,4.895044,4.6325,15.47673
Contact SAT2 Hapto,SAT2,0.1728553,6.678417,2.490211,0.7222276,2.37895,2.09991,0.01021412,0.009993973,5.897394,4.6675,14.48682
Contact SAT2 Hapto,SAT2,0.1533981,5.162264,2.513025,0.7348751,2.441646,2.197439,0.01014716,0.01035283,4.671682,4.6425,14.46215
Contact SAT2 Hapto,SAT2,0.1699272,6.022211,2.710774,0.7393334,2.304869,2.207924,0.01089352,0.01056295,5.418089,4.47,13.60037
Contact SAT2 Hapto,SAT2,0.1592944,6.139163,2.698775,0.7617082,2.370503,2.162696,0.009707066,0.009462839,5.355026,4.6,13.12118
Contact SAT2 Hapto,SAT2,0.1376884,4.704432,2.286161,0.7243534,2.476386,2.264902,0.009123671,0.009391553,4.40249,4.6425,14.48077
Contact SAT2 Hapto,SAT2,0.1659073,7.396623,2.790879,0.6715196,2.368495,2.095993,0.01064811,0.01030815,6.262933,4.6525,14.33666
Contact SAT2 Hapto,SAT2,0.1523432,5.87325,2.506602,0.7451608,2.553111,2.155831,0.009690804,0.009834994,5.224152,4.5875,13.20681
Contact SAT2 Hapto,SAT2,0.1693181,5.328273,2.537865,0.7068789,2.236942,2.241158,0.009819384,0.01003779,4.948963,4.595,15.29218
Contact SAT2 Hapto,SAT2,0.1570382,5.605032,2.565015,0.7635107,2.436084,2.196238,0.01070119,0.009986611,5.012541,4.5575,13.01364
Contact SAT2 Hapto,SAT2,0.1788208,4.863961,2.39785,0.7706973,2.146534,2.228978,0.008854516,0.008768866,4.580625,4.6625,13.50457
Contact SAT2 Hapto,SAT2,0.1760428,7.360492,2.975478,0.7317198,2.280026,2.219296,0.01027702,0.009782868,6.098184,4.5275,13.92155
Contact SAT2 Hapto,SAT2,0.1604927,5.288732,2.667625,0.7212827,2.298575,2.321468,0.01153293,0.01048448,4.879869,4.495,13.63367
Contact SAT2 Hapto,SAT2,0.1735346,6.551011,2.599121,0.6574578,2.249912,2.197941,0.0104984,0.01046816,5.901075,4.6225,15.14591
Contact SAT2 Hapto,SAT2,0.1388542,4.9152,2.377307,0.7216838,2.556146,2.279362,0.009248789,0.009895296,4.525964,4.605,13.22274
Contact SAT2 Hapto,SAT2,0.1178505,4.699035,2.396038,0.6592969,2.649909,2.342588,0.009340933,0.01037881,4.49102,4.5425,15.99877
Contact SAT2 Hapto,SAT2,0.1489117,5.865086,2.443122,0.7233234,2.493872,2.17887,0.0100608,0.01006374,5.370657,4.5325,14.28768
Contact SAT2 Hapto,SAT2,0.1442603,5.375114,2.555247,0.7300395,2.492098,2.32367,0.00963273,0.01017009,4.889416,4.4675,14.26585
Contact SAT2 Hapto,SAT2,0.1648753,5.989377,2.534306,0.7433394,2.289107,2.253498,0.01143955,0.01125607,5.536845,4.48,15.01066
Contact SAT2 Hapto,SAT2,0.1686512,5.353345,2.334329,0.6650834,2.367472,2.416662,0.009582409,0.01064712,5.018647,4.4675,14.99165
Contact SAT2 Hapto,SAT2,0.166763,4.797857,2.388937,0.6878917,2.128058,2.467337,0.009398629,0.009996413,4.622089,4.5275,15.8658
Contact SAT2 Hapto,SAT2,0.1645761,6.423945,2.670039,0.6602463,2.332235,2.198295,0.01034895,0.01049111,5.883808,4.635,15.90311
Contact SAT2 Hapto,SAT2,0.1287725,6.100175,2.656475,0.7146512,2.537768,2.362808,0.009580714,0.01012468,5.43866,4.48,14.16365
Contact SAT2 Hapto,SAT2,0.1813676,5.888621,2.539655,0.7741128,2.218046,2.20637,0.009642442,0.01027477,5.302511,4.5625,13.63963
Contact SAT2 Hapto,SAT2,0.140003,5.822044,2.60906,0.7675764,2.418729,2.122285,0.009537104,0.009053759,5.200493,4.6775,13.03192
Contact SAT2 Hapto,SAT2,0.1448366,6.161376,2.5934,0.7202469,2.558554,2.272914,0.01031149,0.01008097,5.550489,4.44,14.57225
Contact SAT2 Hapto,SAT2,0.1675965,6.448312,2.574004,0.6988031,2.363692,2.187753,0.01057669,0.01015788,5.761254,4.615,14.661
Contact SAT2 Hapto,SAT2,0.1294305,5.950973,2.504438,0.7038642,2.654543,2.168831,0.0104463,0.01028411,5.359504,4.6025,13.90208
Contact SAT2 Hapto,SAT2,0.1687283,5.569346,2.769804,0.7903118,2.144295,2.424765,0.009597485,0.009392133,4.897387,4.4925,12.72507
Contact SAT2 Hapto,SAT2,0.1663419,5.852566,2.684382,0.6776115,2.390415,2.273424,0.01121223,0.01193084,5.334364,4.445,14.98768
Contact SAT2 Hapto,SAT2,0.1685856,5.962384,2.577056,0.7737609,2.386948,2.14193,0.01004303,0.01021697,5.367196,4.6475,14.16684
Contact SAT2 Hapto,SAT2,0.1908338,6.633302,2.692805,0.7443549,2.065356,2.076624,0.01024107,0.009975727,5.794953,4.7425,14.46797
Contact SAT2 Hapto,SAT2,0.1825777,4.725514,2.55448,0.7769395,2.06895,2.364878,0.008857987,0.009335478,4.395746,4.43,12.52654
Contact SAT2 Hapto,SAT2,0.180123,6.019981,2.442999,0.6848472,2.277304,2.21374,0.01142518,0.01060862,5.484492,4.6325,15.39495
Contact SAT2 Hapto,SAT2,0.1525216,6.595661,2.706834,0.7744443,2.50164,2.092111,0.009320509,0.008857727,5.616719,4.7125,13.06534
Contact SAT2 Hapto,SAT2,0.1697875,6.788248,2.586025,0.6707053,2.329038,2.214324,0.01260004,0.01190911,6.170457,4.53,15.90522
Contact SAT2 Hapto,SAT2,0.1405935,5.947884,2.553732,0.6946709,2.471183,2.256175,0.01068576,0.00999274,5.456576,4.535,15.18951
Contact SAT2 Hapto,SAT2,0.1757308,6.074871,2.727164,0.7428041,2.412319,2.179562,0.01044989,0.009921846,5.425557,4.6175,13.8634
Contact SAT2 Hapto,SAT2,0.1427733,5.297742,2.574146,0.7180954,2.517018,2.338222,0.009821574,0.01036159,4.912212,4.38,14.23138
Contact SAT2 Hapto,SAT2,0.1167523,5.459972,2.381328,0.6509324,2.5178,2.318471,0.009810481,0.0105565,5.185427,4.5225,16.08014
Contact SAT2 Hapto,SAT2,0.1356366,5.6309,2.44906,0.7380341,2.589107,2.221465,0.00970132,0.009217729,5.1121,4.6,13.68015
Contact SAT2 Hapto,SAT2,0.1603093,5.294752,2.458414,0.7231621,2.235367,2.238157,0.009462306,0.01051367,4.834191,4.6925,16.06323
Contact SAT2 Hapto,SAT2,0.173753,6.066577,2.538381,0.7187067,2.276768,2.186524,0.0114723,0.01082699,5.51779,4.615,15.23037
Contact SAT2 Hapto,SAT2,0.1758806,5.681369,2.482588,0.7029542,2.217345,2.26407,0.009556154,0.00959146,5.167087,4.555,13.94526
Contact SAT2 Hapto,SAT2,0.1353434,5.994946,2.570712,0.7227621,2.734725,2.220715,0.01094021,0.01073247,5.389901,4.5225,14.16183
Contact SAT2 Hapto,SAT2,0.1385506,5.342181,2.534138,0.7065903,2.604943,2.210759,0.009928776,0.009650976,4.954382,4.54,13.78802
Contact SAT2 Hapto,SAT2,0.1363479,4.734381,2.289475,0.7243741,2.568447,2.287488,0.009646499,0.00949892,4.424476,4.615,14.21355
Contact SAT2 Hapto,SAT2,0.1500015,6.447972,2.618278,0.7316123,2.435232,2.218145,0.01032973,0.01009804,5.804582,4.5075,14.64144
Contact SAT2 Hapto,SAT2,0.1308657,5.13659,2.410137,0.7540689,2.580665,2.181669,0.007955886,0.008839873,4.700986,4.68,13.04653
Contact SAT2 Hapto,SAT2,0.1661868,6.005105,2.715005,0.7824545,2.3942,2.222834,0.01056566,0.00988526,5.276246,4.5525,13.20861
Contact SAT2 Hapto,SAT2,0.1709247,5.088829,2.259,0.6993754,2.156191,2.247815,0.009474131,0.009682816,4.730903,4.6725,14.18262
Contact SAT2 Hapto,SAT2,0.1380353,5.2036,2.524424,0.7545359,2.581758,2.203474,0.009097627,0.009140198,4.687452,4.725,14.17003
Contact SAT2 Hapto,SAT2,0.1759834,6.2406,2.488443,0.7296293,2.251033,2.176655,0.01039489,0.01071047,5.590296,4.5875,14.38543
Contact SAT2 Hapto,SAT2,0.1570947,6.094535,2.381332,0.6055589,2.394629,2.361483,0.01022024,0.01071282,5.49325,4.6825,16.96841
Contact SAT2 Hapto,SAT2,0.1490463,5.763795,2.540895,0.6876463,2.545025,2.109858,0.008996962,0.009054965,5.225155,4.8375,14.82712
Contact SAT2 Hapto,SAT2,0.1691031,5.822891,2.496522,0.7432285,2.308765,2.234316,0.01033462,0.01091123,5.316504,4.545,14.4175
Contact SAT2 Hapto,SAT2,0.1375723,5.168041,2.3078,0.6748667,2.480117,2.192844,0.01013099,0.00946035,4.874358,4.745,15.52303
Contact SAT2 Hapto,SAT2,0.1216974,5.468601,2.334067,0.6432689,2.797315,2.292739,0.0101397,0.01044715,5.13123,4.6375,16.3364
Contact SAT2 Hapto,SAT2,0.1516941,5.936803,2.451865,0.7192704,2.377569,2.219198,0.009080205,0.009789075,5.354297,4.5475,14.37841
Contact SAT2 Hapto,SAT2,0.1367393,5.5387,2.53731,0.7177131,2.491714,2.281685,0.009093733,0.009384932,5.071875,4.5575,13.72948
Contact SAT2 Hapto,SAT2,0.1621672,6.077666,2.657887,0.7471149,2.305252,2.191908,0.01108032,0.01007302,5.396713,4.5975,13.79433
Contact SAT2 Hapto,SAT2,0.1749962,6.01303,2.649494,0.70016,2.253097,2.226271,0.01141984,0.0111771,5.421316,4.515,14.88936
Contact SAT2 Hapto,SAT2,0.1590911,5.330688,2.579509,0.7799248,2.341463,2.20183,0.009545936,0.009353286,4.764353,4.6425,13.76521
Contact SAT2 Hapto,SAT2,0.1866792,5.34793,2.354372,0.7389517,2.143319,2.371611,0.009281549,0.009338169,5.032632,4.5,14.63308
Contact SAT2 Hapto,SAT2,0.1605746,5.580397,2.260139,0.713156,2.421316,2.28104,0.00986616,0.01019122,5.230244,4.5225,15.56711
Contact SAT2 Hapto,SAT2,0.14965,6.305533,2.737798,0.7263189,2.493609,2.171654,0.01085566,0.0103755,5.521735,4.5875,13.80352
Contact SAT2 Hapto,SAT2,0.1652638,6.288163,2.570558,0.6381941,2.181199,2.323932,0.009169155,0.009782408,5.492297,4.625,14.91037
Contact SAT2 Hapto,SAT2,0.1488449,6.190996,2.517241,0.7455499,2.693444,2.086476,0.009867709,0.01041753,5.562915,4.675,14.38331
Contact SAT2 Hapto,SAT2,0.14957,5.201035,2.602802,0.7128087,2.452483,2.287179,0.009957834,0.01071633,4.797436,4.4275,13.67467
Contact SAT2 Hapto,SAT2,0.1600929,6.155042,2.514129,0.6738883,2.198402,2.169002,0.01043709,0.01071596,5.675598,4.84,16.3975
Contact SAT2 Hapto,SAT2,0.1360546,6.421165,2.56505,0.7278029,2.638757,2.229057,0.009208008,0.009465478,5.60565,4.55,13.69471
Contact SAT2 Hapto,SAT2,0.1357337,5.789034,2.75855,0.7631156,2.577829,2.239943,0.009562328,0.00968081,5.147268,4.5275,13.19117
Contact SAT2 Hapto,SAT2,0.1513249,4.872539,2.298619,0.7122655,2.360701,2.330869,0.01072546,0.01087764,4.572595,4.48,14.08455
Contact SAT2 Hapto,SAT2,0.155988,5.884896,2.58175,0.7633246,2.34968,2.154855,0.009392329,0.009614331,5.148576,4.635,13.29532
Contact SAT2 Hapto,SAT2,0.1540245,6.090204,2.601539,0.7615437,2.49768,2.164206,0.009670588,0.009385666,5.450725,4.565,13.51151
Contact SAT2 Hapto,SAT2,0.181839,5.108925,2.570513,0.8048754,2.107667,2.23575,0.008562428,0.00914057,4.720461,4.59,12.88748
Contact SAT2 Hapto,SAT2,0.1369353,5.962537,2.464567,0.653243,2.520904,2.250174,0.0115406,0.01171065,5.438979,4.6875,16.3802
Contact SAT2 Hapto,SAT2,0.1450025,6.424123,2.584663,0.7308688,2.489376,2.107971,0.009447631,0.009484496,5.6322,4.645,13.66693
Contact SAT2 Hapto,SAT2,0.1483637,5.799183,2.545075,0.7198794,2.511355,2.27535,0.0104157,0.01018548,5.27564,4.47,13.90092
Contact SAT2 Hapto,SAT2,0.1557788,6.038186,2.452194,0.6934011,2.394687,2.061665,0.01083687,0.01024478,5.525956,4.865,15.75639
Contact SAT2 Hapto,SAT2,0.1893393,5.903581,2.659594,0.7060216,2.107264,2.222691,0.01071207,0.01056876,5.429653,4.54,15.00097
Contact SAT2 Hapto,SAT2,0.1437154,6.072637,2.667715,0.7749389,2.579611,2.128893,0.008891327,0.008348709,5.039589,4.6875,12.36178
Contact SAT2 Hapto,SAT2,0.1551898,7.221034,2.518117,0.6187929,2.523027,2.319485,0.01137672,0.01142563,6.313216,4.4875,16.15563
Contact SAT2 Hapto,SAT2,0.1602764,5.281713,2.579823,0.7182773,2.314774,2.37368,0.009610297,0.01026668,4.86854,4.385,13.82087
Contact SAT2 Hapto,SAT2,0.1709376,4.873219,2.323296,0.7114699,2.237976,2.395916,0.009594325,0.01008147,4.659619,4.36,14.18346
Contact SAT2 Hapto,SAT2,0.1360442,6.377217,2.625652,0.6631129,2.483513,2.22842,0.01084191,0.01024543,5.504312,4.58,14.17661
Contact SAT2 Hapto,SAT2,0.1320545,5.341492,2.298535,0.7167797,2.608797,2.174732,0.01079637,0.01026311,4.931654,4.695,15.13061
Contact SAT2 Hapto,SAT2,0.1472802,5.597929,2.294225,0.687953,2.525247,2.206271,0.00952186,0.00973254,5.117889,4.695,15.03273
Contact SAT2 Hapto,SAT2,0.1472776,5.427822,2.491349,0.7225648,2.262984,2.175363,0.009034269,0.009686218,4.96419,4.73,14.94876
Contact SAT2 Hapto,SAT2,0.1369877,4.986697,2.446956,0.7356463,2.529791,2.293243,0.0100615,0.01084316,4.674037,4.4775,13.98604
Contact SAT2 Hapto,SAT2,0.1369658,5.482132,2.445185,0.6912354,2.544215,2.122617,0.009550746,0.009519451,5.091171,4.7275,14.85326
Contact SAT2 Hapto,SAT2,0.1572582,5.231989,2.665625,0.7693506,2.348699,2.196271,0.008676595,0.00864356,4.704729,4.63,12.93232
Contact SAT2 Hapto,SAT2,0.1318264,5.516053,2.605378,0.7088544,2.523823,2.267906,0.01019765,0.00981262,5.05009,4.51,13.77973
